"","addr","code","lat","lng","name","type","created_at","remain_stat","stock_at","remain_stat_kr","구분","시도","시군구","동"
"129","전라북도 전주시 덕진구 건산로 222 (인후동1가)","35807300",35.8337357,127.1615847,"아중종로약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:03:00","1개 이하","약국","전라북도","전주시 덕진구","인후동1가"
"130","서울특별시 도봉구 도봉로 678 홈플러스데스코㈜방학점 지하2층 (방학동)","12869597",37.6648878,127.043666,"미소약국","01","2020/03/14 23:55:00","break","2020/03/14 10:43:00","2개 이상 30개 미만","약국","서울특별시","도봉구","방학동"
"131","부산광역시 중구 대영로 219 (영주동)","21827079",35.1123557,129.0347719,"영주약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:56:00","1개 이하","약국","부산광역시","중구","영주동"
"132","충남 공주시 이인면 검바위로 230","3078300210",36.3624001,127.0644463,"이인우체국","02","2020/03/14 23:55:00","empty","2020/03/13 08:50:00","1개 이하","우체국","충청남도","공주시","이인면"
"133","경상북도 영주시 봉화로 2 (상망동)","37843303",36.838616,128.6519471,"평화약국","01","2020/03/14 23:55:00","empty","2020/03/13 15:17:00","1개 이하","약국","경상북도","영주시","상망동"
"134","서울특별시 구로구 경인로 661 219동 237호 (신도림동, 신도림1차푸르지오)","12835714",37.5095178,126.8877039,"건강샘온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:26:00","1개 이하","약국","서울특별시","구로구","신도림동"
"135","경기도 수원시 팔달구 정조로 784 (팔달로2가)","31803164",37.2779776,127.0170104,"옵티마청운약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:41:00","1개 이하","약국","경기도","수원시 팔달구","팔달로2가"
"136","경남 밀양시 부북면 전사포리 301-22","6158201485",35.4738277,128.7383057,"부북농협하나로마트사포점","03","2020/03/14 23:55:00","empty","2020/03/14 08:51:00","1개 이하","농협","경상남도","밀양시","부북면"
"137","전라남도 광양시 진상면 학연로 10 1층","36826421",35.0191321,127.7194046,"하나약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:30:00","1개 이하","약국","전라남도","광양시","진상면"
"138","전라북도 전주시 덕진구 아중로 149 (인후동1가)","35809965",35.8263099,127.1658619,"조약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:38:00","1개 이하","약국","전라북도","전주시 덕진구","인후동1가"
"139","서울특별시 송파구 백제고분로 349 자재백화점 1층 (석촌동)","12865991",37.5045422,127.1049639,"다정약국","01","2020/03/14 23:55:00","break","2020/03/14 11:33:00","2개 이상 30개 미만","약국","서울특별시","송파구","석촌동"
"140","경기도 수원시 영통구 센트럴타운로 94 앤에스코어빌딩 106호 (이의동)","41834186",37.2919668,127.0509055,"광교대림약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:43:00","1개 이하","약국","경기도","수원시 영통구","이의동"
"141","경기도 남양주시 경춘로1308번길 2 (평내동)","41808185",37.650066,127.2380164,"평내온누리약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:41:00","1개 이하","약국","경기도","남양주시","평내동"
"142","광주광역시 북구 동문대로 191 (두암동)","36805637",35.1795972,126.9293769,"메디팜대암약국","01","2020/03/14 23:55:00","few","2020/03/14 10:56:00","2개 이상 30개 미만","약국","광주광역시","북구","두암동"
"143","대구광역시 서구 국채보상로 151 (평리동)","37810863",35.8693404,128.547775,"청암약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:57:00","1개 이하","약국","대구광역시","서구","평리동"
"144","충청남도 서산시 시장6로 30 (동문동)","34842811",36.7823245,126.4580435,"수약국","01","2020/03/14 23:55:00","empty","2020/03/14 14:15:00","1개 이하","약국","충청남도","서산시","동문동"
"145","경기도 부천시 소사로 793 1층 (원종동)","31844031",37.5269322,126.8045473,"생명사랑약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:31:00","1개 이하","약국","경기도","부천시","원종동"
"146","경기도 구리시 경춘로 223 (인창동)","31824692",37.6008963,127.1401869,"삼층약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:02:00","1개 이하","약국","경기도","구리시","인창동"
"147","경상남도 창원시 진해구 충장로 130 (충무동)","38835525",35.1518811,128.6662957,"우리약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:15:00","1개 이하","약국","경상남도","창원시 진해구","충무동"
"148","대전광역시 대덕구 신탄진로 847 1층 (신탄진동)","34810871",36.4530603,127.4284227,"새희망약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:53:00","1개 이하","약국","대전광역시","대덕구","신탄진동"
"149","경기도 부천시 성지로102번길 38 (고강동)","41831659",37.5280719,126.8133619,"성모청약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:27:00","1개 이하","약국","경기도","부천시","고강동"
"150","울산광역시 울주군 온양읍 온양로 102","38824078",35.4099617,129.2827745,"튼튼약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:55:00","1개 이하","약국","울산광역시","울주군","온양읍"
"151","전라남도 여수시 신월로 676 (국동)","36808237",34.731254,127.7179422,"초원약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:31:00","1개 이하","약국","전라남도","여수시","국동"
"152","경기도 평택시 중앙로 335 101호 (비전동, 벽산아파트상가)","31888160",36.9919827,127.1197515,"동대문약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:35:00","1개 이하","약국","경기도","평택시","비전동"
"153","충청북도 청주시 흥덕구 1순환로 585 1층 (봉명동)","33816859",36.6409919,127.4613515,"봉약국","01","2020/03/14 23:55:00","few","2020/03/14 10:54:00","2개 이상 30개 미만","약국","충청북도","청주시 흥덕구","봉명동"
"154","경남 산청군 생비량면 비량로 49","6138302170",35.3455838,128.0464542,"산청생비량우체국","02","2020/03/14 23:55:00","break","2020/03/13 09:56:00","2개 이상 30개 미만","우체국","경상남도","산청군","생비량면"
"155","경상남도 밀양시 삼문중앙로 36-4, (삼문동)","38833522",35.484803,128.7558929,"규태약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:37:00","1개 이하","약국","경상남도","밀양시","삼문동"
"156","경기도 성남시 분당구 판교로 442 401호 (이매동, 우일프라자빌딩)","41835557",37.4051478,127.1228918,"햇님약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:57:00","1개 이하","약국","경기도","성남시 분당구","이매동"
"157","경기도 부천시 신흥로 190 211,212호 (중동, 위브더스테이트)","31888593",37.5008714,126.7771122,"위브약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:20:00","1개 이하","약국","경기도","부천시","중동"
"158","인천광역시 미추홀구 주안서로 28 (주안동)","31804829",37.4611062,126.677895,"신보건약국","01","2020/03/14 23:55:00","empty","2020/03/13 08:51:00","1개 이하","약국","인천광역시","미추홀구","주안동"
"159","부산광역시 강서구 공항진입로 108 국내선 2층 (대저2동)","21842442",35.1728733,128.9457996,"진진약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:47:00","1개 이하","약국","부산광역시","강서구","대저2동"
"160","경기도 오산시 성호대로 113","31895093",37.1489884,127.0739643,"오산중앙약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:19:00","1개 이하","약국","경기도","오산시","오산동"
"161","서울특별시 강남구 봉은사로 474 105호 (삼성동)","11894946",37.5123688,127.0519533,"자연애약국","01","2020/03/14 23:55:00","break","2020/03/14 10:55:00","2개 이상 30개 미만","약국","서울특별시","강남구","삼성동"
"162","대전광역시 동구 동서대로 1689 5층 505호 (용전동, 대전복합터미널(서관))","34840028",36.3503331,127.4367146,"한우리약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:22:00","1개 이하","약국","대전광역시","동구","용전동"
"163","강원도 원주시 원일로 213 (학성동)","32812019",37.3557315,127.944124,"삼성약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:58:00","1개 이하","약국","강원도","원주시","학성동"
"164","경북 영천시 구읍1길 9 (완산동)","5058202907",35.9612513,128.9341604,"영천농협하나로마트","03","2020/03/14 23:55:00","break","2020/03/14 10:12:00","2개 이상 30개 미만","농협","경상북도","영천시","완산동"
"165","경기도 부천시 길주로 262 이안 더 클래식 1층 129호 (중동)","41837291",37.5030362,126.7714396,"이안약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:42:00","1개 이하","약국","경기도","부천시","중동"
"166","전라남도 목포시 중화길 13 (상동)","36827916",34.8090558,126.4158627,"이수약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:52:00","1개 이하","약국","전라남도","목포시","상동"
"167","서울특별시 노원구 동일로 1370 1층 (상계동)","12827819",37.6509222,127.0618793,"아름다운온누리약국","01","2020/03/14 23:55:00","break","2020/03/14 13:38:00","2개 이상 30개 미만","약국","서울특별시","노원구","상계동"
"168","경기도 오산시 오산로 300 (오산동)","31821073",37.1537594,127.0688368,"대원약국","01","2020/03/14 23:55:00","few","2020/03/14 13:27:00","2개 이상 30개 미만","약국","경기도","오산시","오산동"
"169","경상남도 진주시 진양호로 457 (인사동)","38819651",35.190719,128.0759944,"샘물약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:01:00","1개 이하","약국","경상남도","진주시","인사동"
"170","경상남도 통영시 중앙로 101-6, (항남동)","38836416",34.8424505,128.4203184,"올리브약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:01:00","1개 이하","약국","경상남도","통영시","항남동"
"171","서울특별시 광진구 강변역로 50 124호 (구의동, 동서울터미널빌딩)","11862505",37.534538,127.0942004,"동서울약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:32:00","1개 이하","약국","서울특별시","광진구","구의동"
"172","대전광역시 대덕구 덕암로 201 (덕암동)","34827552",36.4385039,127.4230808,"평화약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:16:00","1개 이하","약국","대전광역시","대덕구","덕암동"
"173","아산시 염치읍 염성길109-7","3128301453",36.815431,126.972255,"염치우체국","02","2020/03/14 23:55:00","empty","2020/03/13 09:09:00","1개 이하","우체국","충청남도","아산시","염치읍"
"174","경기도 수원시 장안구 만석로19번길 11-7, 1층 103호 (천천동)","41841255",37.2955001,126.9834207,"미소약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:56:00","1개 이하","약국","경기도","수원시 장안구","천천동"
"175","충청북도 음성군 금왕읍 무극로308번길 9","33810834",36.9930546,127.5960298,"새서울약국","01","2020/03/14 23:55:00","empty","2020/03/14 12:44:00","1개 이하","약국","충청북도","음성군","금왕읍"
"176","경기도 의정부시 평화로 382 (호원동)","31865933",37.7259646,127.0485152,"한사랑약국","01","2020/03/14 23:55:00","empty","2020/03/14 08:15:00","1개 이하","약국","경기도","의정부시","호원동"
"177","경남 고성군 영오면 영산리 422","6128203989",35.1083087,128.237943,"동고성농협하나로마트영오점","03","2020/03/14 23:55:00","empty","2020/03/14 09:54:00","1개 이하","농협","경상남도","고성군","영오면"
"178","경기도 안산시 단원구 원초로 30 308호 (원곡동, 보성프라자)","41838815",37.3283906,126.8017312,"원곡햇살약국","01","2020/03/14 23:55:00","plenty","2020/03/14 12:55:00","100개 이상","약국","경기도","안산시 단원구","원곡동"
"179","서울특별시 강동구 천호대로 1006 브라운스톤천호 105호 (성내동)","12869643",37.5380133,127.1237896,"1층천호약국","01","2020/03/14 23:55:00","break","2020/03/14 10:40:00","2개 이상 30개 미만","약국","서울특별시","강동구","성내동"
"180","광주광역시 서구 쌍학로 43 (쌍촌동)","36802743",35.146824,126.869888,"유성약국","01","2020/03/14 23:55:00","empty","2020/03/14 09:59:00","1개 이하","약국","광주광역시","서구","쌍촌동"
"181","전라남도 무안군 삼향읍 남악2로74번길 39 (광일프라자)","36827428",34.8130693,126.4592078,"솔약국","01","2020/03/14 23:55:00","empty","2020/03/14 10:52:00","1개 이하","약국","전라남도","무안군","삼향읍"
"182","전남 구례군 간전면 간문리 22-2","4168210596",35.1782706,127.544544,"구례농협하나로마트간전점","03","2020/03/14 23:55:00","few","2020/03/14 11:08:00","2개 이상 30개 미만","농협","전라남도","구례군","간전면"
"183","대전광역시 유성구 반석로 20 플러스존 1층 102호 (반석동)","34841547",36.3917888,127.3123291,"반석약국","01","2020/03/14 23:55:00","empty","2020/03/14 13:22:00","1개 이하","약국","대전광역시","유성구","반석동"
"184","완주군 구이면 하학길 6 ","4028303977",35.7331275,127.1195576,"완주구이우체국","02","2020/03/14 23:55:00","empty","2020/03/13 09:07:00","1개 이하","우체국","전라북도","완주군","구이면"
"185","사천시 축동면 길평길 37","6198300980",35.108293,128.0886826,"사천축동우체국","02","2020/03/14 23:55:00","empty","2020/03/13 08:40:00","1개 이하","우체국","경상남도","사천시","축동면"
"186","서울특별시 노원구 한글비석로48길 13 (상계동)","11817224",37.6648791,127.0670837,"상계하나로약국","01","2020/03/14 23:55:00","empty","2020/03/14 11:24:00","1개 이하","약국","서울특별시","노원구","상계동"
